,,Decatur GA 30034,,,
,,,,,
534118,4/3/2018,4435 Jackam Ridge Court ,DeKalb,GA,
,,Lithonia GA 30038,,,
,,,,,
5354715,4/3/2018,3245 Bunny Lane ,DeKalb,GA,
,,Decatur GA 30034,,,
,,,,,
55218,4/3/2018,3422 Hyland Dr ,DeKalb,GA,
,,Decatur GA 30032,,,
,,,,,
5413916,4/3/2018,3480 County Line Road ,DeKalb,GA,
,,Ellenwood GA 30294,,,
,,,,,
552818,4/3/2018,3911 Springleaf Point ,DeKalb,GA,Auction.com
,,Stone Mountain GA 30083,,,
,,,,,
555218,4/3/2018,2111 Mallard Way ,DeKalb,GA,Auction.com
,,Lithonia GA 30058,,,
,,,,,
5315514,4/3/2018,4840 Fenbrook Drive ,DeKalb,GA,Auction.com
,,Stone Mountain GA 30088,,,
,,,,,
5618914,4/3/2018,2590 McGlynn Drive ,DeKalb,GA,Auction.com
,,Decatur GA 30034,,,
,,,,,
5416916,4/3/2018,3042 Cobb Trl ,DeKalb,GA,
,,Decatur GA 30034,,,
,,,,,
5388615,4/3/2018,4355 Legacy Mill Drive ,DeKalb,GA,Auction.com
,,Ellenwood GA 30294,,,
,,,,,
5376016,4/3/2018,4210 Waldrop Hills Terrace ,DeKalb,GA,Auction.com
,,Decatur GA 30034,,,
,,,,,
5293317,4/3/2018,677 Heathmoor Place ,DeKalb,GA,Auction.com
,,Decatur GA 30032,,,
,,,,,
5343817,4/3/2018,2825 Battlecrest Drive ,DeKalb,GA,
,,Decatur GA 30034,,,
,,,,,
5408717,4/3/2018,714 Tuxworth Cir ,DeKalb,GA,
,,Decatur GA 30033,,,
,,,,,
528018,4/3/2018,6739 Princeton Park Walk ,DeKalb,GA,Auction.com
,,Lithonia GA 30058,,,
,,,,,
542418,4/3/2018,2045 Poplar Falls Ave ,DeKalb,GA,
,,Lithonia GA 30058,,,
,,,,,
543218,4/3/2018,2090 Tidwell Trail ,DeKalb,GA,Auction.com
,,Stone Mountain GA 30088,,,
,,,,,
533518,4/3/2018,6246 Redan Overlook ,DeKalb,GA,Auction.com
,,Lithonia GA 30058,,,
,,,,,
534318,4/3/2018,5288 Salem Springs Pl ,DeKalb,GA,Auction.com
,,Lithonia GA 30038,,,
,,,,,
596512,4/3/2018,3777 River Ridge Ct ,DeKalb,GA,Auction.com
,,Decatur GA 30034,,,
,,,,,
584215,4/3/2018,3575 Lynview Ct ,DeKalb,GA,Auction.com
,,Decatur GA 30034,,,
,,,,,
554118,5/1/2018,2602 Wiggins St ,DeKalb,GA,
,,Lithonia GA 30058,,,
,,,,,
566515,4/3/2018,2911 Winterwood Ave ,Dougherty,GA,Auction.com
,,Albany GA 31721,,,
,,,,,
5377300,4/3/2018,1708 12th Ave ,Dougherty,GA,
,,Albany GA 31707,,,
,,,,,
5413317,4/3/2018,2929 Stonewater Dr ,Dougherty,GA,Auction.com
,,Albany GA 31721,,,
,,,,,
5290414,4/3/2018,6187 Fieldstone Drive ,Douglas,GA,Auction.com
,,Douglasville GA 30134,,,
,,,,,
5589814,4/3/2018,7027 Branch Crossing Way ,Douglas,GA,Auction.com
,,Douglasville GA 30134,,,
,,,,,
5314117,4/3/2018,8015 Windmark Place ,Douglas,GA,Auction.com
,,Lithia Springs GA 30122,,,
,,,,,
542018,4/3/2018,4418 Mill Grove Terrace ,Douglas,GA,Auction.com
,,Douglasville GA 30135,,,
,,,,,
552618,5/1/2018,6906 Wisteria Lane ,Douglas,GA,
,,Lithia Springs GA 30122,,,
,,,,,
5416917,4/3/2018,129 Walker Cir ,Echols,GA,
,,Statenville GA 31648,,,
,,,,,
5349617,4/3/2018,4432 Old Dixie Rd ,Effingham,GA,
,,Springfield GA 31329,,,
,,,,,
5704014,4/3/2018,66 McKenzie Dr ,Emanuel,GA,
,,Swainsboro GA 30401,,,
,,,,,
5279417,4/3/2018,202 Allen Street ,Emanuel,GA,
,,Twin City GA 30471,,,
,,,,,
5307817,4/3/2018,17992 Highway 280 East ,Evans,GA,Auction.com
,,Claxton GA 30417,,,
,,,,,
536917,4/3/2018,1070 Kingstown St ,Fannin,GA,Auction.com
,,Blue Ridge GA 30513,,,
,,,,,
5206417,4/3/2018,207 Flora Avenue ,Floyd,GA,Auction.com
,,Rome GA 30161,,,
,,,,,
5732614,4/3/2018,220 Longmeadow Drive ,Floyd,GA,Auction.com
,,Rome GA 30165,,,
,,,,,
5256015,4/3/2018,4605 Whitfaire Ct ,Forsyth,GA,Auction.com
,,Cumming GA 30040,,,
,,,,,
511718,4/3/2018,5025 Shiloh Crossing Way ,Forsyth,GA,Auction.com
,,Cumming GA 30040,,,
,,,,,
513618,4/3/2018,1875 Lynwood Place ,Forsyth,GA,Auction.com
,,Alpharetta GA 30004,,,
,,,,,
533218,4/3/2018,2860 Highland Ridge Drive ,Forsyth,GA,Auction.com
,,Cumming GA 30041,,,
,,,,,
539218,4/3/2018,1626 Brookmere Way ,Forsyth,GA,Auction.com
,,Cumming GA 30040,,,
,,,,,
529718,4/3/2018,7345 Fox Run Ct ,Forsyth,GA,
,,Cumming GA 30040,,,
,,,,,
5510516,4/3/2018,7015 Palisades Pt ,Forsyth,GA,
,,Suwanee GA 30024,,,
,,,,,
5414717,4/3/2018,1940 Timberland Drive ,Forsyth,GA,Auction.com
,,Cumming GA 30040,,,
,,,,,
537018,4/3/2018,3920 Argentite Way ,Forsyth,GA,Auction.com
,,Cumming GA 30040,,,
,,,,,
2013-GA161,9/3/2013,2972 Henry Walker Court ,Fulton,GA,"$10,535.80 "
,,East Point GA 30344,,,
,,,,,
511018,4/3/2018,2154 Dodson Woods Dr ,Fulton,GA,Auction.com
,,Fairburn GA 30213,,,
,,,,,
51138812,4/3/2018,1004 Katherwood DR SW ,Fulton,GA,Auction.com
,,Atlanta GA 30310,,,
,,,,,
5162715,4/3/2018,597 Cativo Drive ,Fulton,GA,Auction.com
,,Atlanta GA 30311,,,
,,,,,
5139717,4/3/2018,215 Forsyth St ,Fulton,GA,
,,Atlanta GA 30303,,,
,,,,,
51660806,4/3/2018,2751 High Tide Drive ,Fulton,GA,Auction.com
,,College Park GA 30349,,,
,,,,,
5197517,4/3/2018,4480 Bellwood Cir ,Fulton,GA,Auction.com
,,College Park GA 30349,,,
,,,,,
5132616,4/3/2018,3040 Peachtree Road #213 ,Fulton,GA,"$266,340.85 "
,,Atlanta GA 30305,,,
,,,,,
51842707,4/3/2018,821 Ralph McGill Blvd. #3207 ,Fulton,GA,Auction.com
,,Atlanta GA 30306,,,
,,,,,
518418,4/3/2018,2050 Arlington Cir NW ,Fulton,GA,Auction.com
,,Atlanta GA 30318,,,
,,,,,
518318,4/3/2018,10540 Colony Glen Drive ,Fulton,GA,Auction.com
,,Alpharetta GA 30022,,,
,,,,,
52763307,4/3/2018,6854 Fireside Lane ,Fulton,GA,
,,College Park GA 30349,,,
,,,,,
52640610,4/3/2018,3537 Hamlin Square SW ,Fulton,GA,
,,Atlanta GA 30331,,,
,,,,,
567217,4/3/2018,44 Peachtree Place 428 ,Fulton,GA,Auction.com
,,Atlanta GA 30308,,,
,,,,,
5468415,4/3/2018,2853 Fairburn Road SW ,Fulton,GA,
,,Atlanta GA 30331,,,
