5120614,5/1/2018,4037 Hodgdon Corners Drive ,DeKalb,GA,Auction.com
,,Lithonia GA 30038,,,
,,,,,
5190216,5/1/2018,743 Tarkington Road S. ,DeKalb,GA,Auction.com
,,Stone Mountain GA 30088,,,
,,,,,
5179317,5/1/2018,621 Lone Oak Dr ,DeKalb,GA,Auction.com
,,Lithonia GA 30058,,,
,,,,,
52574702,5/1/2018,4943 Wilkins Station Drive ,DeKalb,GA,Auction.com
,,Decatur GA 30035,,,
,,,,,
53128308,5/1/2018,6926 Glen Cove Lane ,DeKalb,GA,
,,Stone Mountain GA 30087,,,
,,,,,
52115910,5/1/2018,1643 Downs Crossing ,DeKalb,GA,Auction.com
,,Stone Mountain GA 30088,,,
,,,,,
531818,5/1/2018,10303 Fairington Ridge Cir ,DeKalb,GA,
,,Lithonia GA 30038,,,
,,,,,
524618,5/1/2018,3726 Harvest Drive ,DeKalb,GA,Auction.com
,,Decatur GA 30034,,,
,,,,,
5193613,5/1/2018,568 Woodstone Road ,DeKalb,GA,Auction.com
,,Lithonia GA 30058,,,
,,,,,
5169316,5/1/2018,1862 Don Juan Lane ,DeKalb,GA,
,,Decatur GA 30032,,,
,,,,,
565018,5/1/2018,5136 Huxley Road ,DeKalb,GA,Auction.com
,,Stone Mountain GA 30088,,,
,,,,,
565918,5/1/2018,2756 Vining Ridge Terrace ,DeKalb,GA,Auction.com
,,Decatur GA 30034,,,
,,,,,
564318,5/1/2018,1876 Cedar Walk Lane ,DeKalb,GA,Auction.com
,,Conley GA 30288,,,
,,,,,
578418,5/1/2018,4397 Idlewood Park ,DeKalb,GA,Auction.com
,,Lithonia GA 30038,,,
,,,,,
554118,5/1/2018,2602 Wiggins St ,DeKalb,GA,Auction.com
,,Lithonia GA 30058,,,
,,,,,
540518,5/1/2018,1006 Rosedale Road ,DeKalb,GA,
,,Atlanta GA 30306,,,
,,,,,
5564514,5/1/2018,6433 Parkway Trace ,DeKalb,GA,
,,Lithonia GA 30058,,,
,,,,,
5736514,5/1/2018,1385 Idlewood Parc Crossing ,DeKalb,GA,Auction.com
,,Tucker GA 30084,,,
,,,,,
580218,5/1/2018,768 Kilkenny Cir ,DeKalb,GA,Auction.com
,,Lithonia GA 30058,,,
,,,,,
579818,5/1/2018,1508 Birch Ridge Court ,DeKalb,GA,Auction.com
,,Stone Mountain GA 30083,,,
,,,,,
544018,5/1/2018,5658 Wind Gate Lane ,DeKalb,GA,
,,Lithonia GA 30058,,,
,,,,,
562118,5/1/2018,471 Rockbridge Trail ,DeKalb,GA,Auction.com
,,Stone Mountain GA 30083,,,
,,,,,
5379817,5/1/2018,8284 Carson Ridge Drive ,DeKalb,GA,Auction.com
,,Lithonia GA 30058,,,
,,,,,
5414217,5/1/2018,4006 Cameron Close ,DeKalb,GA,
,,Ellenwood GA 30294,,,
,,,,,
565318,5/1/2018,2586 Riverwood Springs ,DeKalb,GA,Auction.com
,,Ellenwood GA 30294,,,
,,,,,
5345916,5/1/2018,2360 Collier Dr ,DeKalb,GA,Auction.com
,,Decatur GA 30032,,,
,,,,,
585116,5/1/2018,790 Dunleith CT ,DeKalb,GA,
,,Stone Mountain GA 30083,,,
,,,,,
594918,5/1/2018,5971 Wellborn Trail ,DeKalb,GA,Auction.com
,,Lithonia GA 30058,,,
,,,,,
594118,6/5/2018,2196 Starline Drive ,DeKalb,GA,Auction.com
,,Decatur GA 30032,,,
,,,,,
5930998,5/1/2018,2607 Dresden Drive ,DeKalb,GA,Auction.com
,,Chamblee GA 30341,,,
,,,,,
5308517,5/1/2018,3647 Club Dr ,Dougherty,GA,Auction.com
,,Albany GA 31721,,,
,,,,,
561218,5/1/2018,936 Barbragale Avenue ,Dougherty,GA,Auction.com
,,Albany GA 31705,,,
,,,,,
51271404,5/1/2018,4335 Caroline Court ,Douglas,GA,Auction.com
,,Douglasville GA 30135,,,
,,,,,
512718,5/1/2018,4596 Bellmeade Drive ,Douglas,GA,Auction.com
,,Douglasville GA 30135,,,
,,,,,
51754508,5/1/2018,8345 Mossybrook Lane ,Douglas,GA,Auction.com
,,Douglasville GA 30135,,,
,,,,,
5129216,5/1/2018,3024 Summer Breeze Drive ,Douglas,GA,
,,Villa Rica GA 30180,,,
,,,,,
5217817,5/1/2018,3190 Anneewakee Fall ,Douglas,GA,Auction.com
,,Douglasville GA 30135,,,
,,,,,
566618,5/1/2018,3223 Bomar Road ,Douglas,GA,Auction.com
,,Douglasville GA 30135,,,
,,,,,
577518,5/1/2018,6905 Strickland St ,Douglas,GA,
,,Douglasville GA 30134,,,
,,,,,
557218,5/1/2018,4655 Rising Fawn Drive ,Douglas,GA,Auction.com
,,Douglasville GA 30135,,,
,,,,,
592318,5/1/2018,3650 Morinda Dr ,Douglas,GA,Auction.com
,,Douglasville GA 30135,,,
,,,,,
58618,5/1/2018,2986 E. Captiva Drive ,Douglas,GA,Auction.com
,,Douglasville GA 30135,,,
,,,,,
