16-061305-FC01,3/6/2018,Spalding,"1631 Hallmark Hills Drive Griffin, Georgia",30223,"Bank of America, N.A.",4/30/2008,76794,,Auction.com,,,,,
17-066757-FC02,3/6/2018,Spalding,"908 Manley Road Griffin, Georgia",30223,"Mortgage Electronic Registration Systems, Inc. as nominee for Quicken Loans Inc., its successors and assigns",2/26/2010,102436,,Auction.com,,,,,
16-062339-FC03,3/6/2018,Tattnall,"417 Auburn Road Glennville, Georgia",30427,"Mortgage Electronic Registration Systems, Inc., as nominee for Fairfield Financial Services, Inc., its successors and assigns",9/27/2006,173159,,Auction.com,,,,,
17-067727-FC01,3/6/2018,Tattnall,"169 S and J Circle Glennville, Georgia",30427,"Mortgage Electronic Registration Systems, Inc., as nominee for S Bank, its successors and assigns",3/25/2014,201409,,,,,,,
17-068041-FC01,3/6/2018,Thomas,"318 Timber Ridge Drive Thomasville, Georgia",31757,"Mortgage Electronic Registration Systems, Inc., as nominee for Synovus Mortgage Corp., its successors and assigns",4/7/2009,119790,,Altisource,,,,,
15-055664-FC02,3/6/2018,Thomas,"2060 N. Peachtree Street Coolidge, Georgia",31738,"Mortgage Electronic Registration Systems, Inc. as nominee for Allied Home Mortgage Capital Corporation, its successors and assigns",1/30/2009,34050,,Auction.com,,,,,
16-058948-FC03,3/6/2018,Troup,"127 Brittney Lane LaGrange, Georgia",30240,"Mortgage Electronic Registration Systems, Inc. as a nominee for Nations Lending Corp., its successors and assigns",10/19/2012,172841,,Auction.com,,,,,
17-067790-FC01,3/6/2018,Turner,"215 Hudson Avenue Ashburn, Georgia",31714,"Mortgage Electronic Registration Systems, Inc., as nominee for Taylor, Bean & Whitaker Mortgage Corp., its successors and assigns",5/6/2009,71225,,Auction.com,,,,,
18-068299-FC01,3/6/2018,Twiggs,"106 Park Street Jeffersonville, Georgia",31044,"Mortgage Electronic Registration Systems, Inc., as nominee for Taylor, Bean & Whitaker Mortgage Corp., its successors and assigns",2/11/2008,70035,,Auction.com,,,,,
18-068333-FC01,3/6/2018,Walker,"292 W Reed Road La Fayette, Georgia",30728,"Wells Fargo Bank, N.A.",5/6/2011,68225,,Auction.com,,,,,
17-063914-FC03,3/6/2018,Walton,"4174 Logans Bluff Loganville, Georgia",30052,Associated Credit Union,6/18/2010,80500,,,,,,,
17-067823-FC01,3/6/2018,Ware,"2303 Walnut Lane Waycross, Georgia",31501,"Mortgage Electronic Registration Systems, Inc. as nominee for First Bank Mortgage A Division of First Bank of Georgia, its successors and assigns",3/18/2009,111925,,Auction.com,,,,,
17-067925-FC01,3/6/2018,Ware,"4115 Gloria Avenue Waycross, Georgia",31503,"Bank of America, N.A.",3/12/2007,103022,,Auction.com,,,,,
17-067804-FC01,3/6/2018,Washington,"17 Silver Leaf Drive Tennille, Georgia",31089,"Mortgage Electronic Registration Systems, Inc., as nominee for Home America Mortgage, Inc., its successors and assigns",4/3/2008,88228,,ServiceLink Auction,,,,,
17-067951-FC01,3/6/2018,White,"397 Dixon Drive Cleveland, Georgia",30528,"Mortgage Electronic Registration Systems, Inc. as nominee for SCBT",5/1/2013,82653,,Auction.com,,,,,
17-067970-FC01,3/6/2018,Whitfield,"2917 Underwood Road NE Dalton, Georgia",30721,"Wells Fargo Bank, N.A.",9/6/2007,40000,,,,,,,
15-056084-FC02,3/6/2018,Whitfield,"1427 Sienna Drive Dalton, Georgia",30721,"Mortgage Electronic Registration Systems, Inc. as nominee for First Choice Funding Inc.",2/7/2008,125352,,Auction.com,,,,,
17-066292-FC01,3/6/2018,Wilcox,"Route 2 Box 790 Abbeville, Georgia",31001,HomeAmerican Credit Inc. DBA Upland Mtg,1/22/2001,42500,,,,,,,
12-037868-FC07,3/6/2018,Wilkes,"609 Lexington Avenue Washington, Georgia",30673,"Mortgage Electronic Registration Systems, Inc. as nominee for AHM Mortgage",4/28/2006,108300,,Auction.com,,,,,
